id,appointment_info,archived,coordinates,created_at,dates,details,hours,irs_id,languages,last_scrape_id,name,updated_at
15,Not Required,false,0101000020E6100000A0DE8C9AAF8C5EC0FBE769C020E14240,2020-01-10T19:32:16.476944,05 FEB 2022 - 09 APR 2022,"1034 66Th Avenue
Oakland, CA 94621
Volunteer Prepared Taxes",SAT 8:00AM-11:00AM,7692,English,1088,ACTS Full Gospel,2022-03-20T00:00:42.722345
6822,Not Required,false,0101000020E61000004833164D678C5EC057790261A7DE4240,2022-01-23T00:00:38.929079,08 FEB 2022 - 05 APR 2022,"8480 Edes Ave
Oakland, CA 94621
Volunteer Prepared Taxes",TUE 8:30AM-5:00PM,29602,English,1088,Lao Family CARE Campus,2022-03-20T00:00:42.740998
24,Required,false,0101000020E6100000C30DF8FC30885EC06DFDF49F35D74240,2020-01-10T19:32:16.560536,02 FEB 2022 - 16 APR 2022,"15903 Hesperian Blvd
San Lorenzo, CA 94580
510-271-9141
Volunteer Prepared Taxes",,23392,"English,Chinese,Spanish",1088,San Lorenzo Office of Sup Dave Brown,2022-03-20T00:00:42.791239
26,Not Required,false,0101000020E6100000FF23D3A1D3A25EC0B58993FB1D004340,2020-01-10T19:32:16.578142,04 FEB 2022 - 15 APR 2022,"555 Northgate Drive
Suite 201
San Rafael, CA 94903
Volunteer Prepared Taxes",FRI 9:00AM-4:00PM,8294,"Spanish,English",1088,Community Action Marin,2022-03-20T00:00:42.809588
36,Required,false,0101000020E610000074ED0BE885905EC02D414640850D4340,2020-01-10T19:32:16.663097,01 FEB 2022 - 08 APR 2022,"925 Sacramento St
Vallejo, CA 94591
Volunteer Prepared Taxes",,2659,"Tagalog,English",1088,St. Vincent Ferrer Church,2022-03-20T00:00:42.884872
40,Required,false,0101000020E61000007EC51A2E72795EC061376C5B94D94240,2020-01-10T19:32:16.694884,09 FEB 2022 - 13 APR 2022,"5860 Owens Drive
3rd Floor
ITIN Certifying Acceptance Agent
Pleasanton, CA 94588
925-416-5100
Volunteer Prepared Taxes",,20334,"English,Spanish,Farsi,Mandarin",1088,Tri-Valley Career Center,2022-03-20T00:00:42.940312
4977,Required,false,0101000020E61000007A1B9B1DA9A85EC0A0185932C7DE4440,2021-02-14T00:00:20.433126,28 JAN 2022 - 08 APR 2022,"810 N Oregon St
Yreka, CA 96097
888-926-6670
Volunteer Prepared Taxes",,15502,English,1088,JEDI Yreka VITA Site,2022-03-20T00:00:44.139855
4663,Required,false,0101000020E6100000E36C3A02B89C5DC0FAD005F52D194140,2021-01-31T00:00:16.703139,02 FEB 2022 - 15 APR 2022,"6946 Van Nuys Blvd
Suite 220
Van Nuys, CA 91405
818-786-4098
Volunteer Prepared Taxes",,28640,"English,Spanish",1088,New Economics for Women - Van Nuys,2022-03-20T00:00:44.321552
4947,Required,true,0101000020E610000051F69672BE1154C0041DAD6A49C73940,2021-01-31T00:00:32.750175,12 FEB 2021 - 17 MAY 2021,"5040 NW 7th Street
Suite 300
Appointments Recommended
Miami, FL 33126
305-643-6730
Volunteer Prepared Taxes",,28936,"English,Spanish",44,Youth Co-OP - Miami - TCE,2021-05-23T00:00:06.922986
6123,Required,false,0101000020E61000005ED6C4025F7D5DC06F641EF983E94040,2021-12-26T00:00:43.889729,21 FEB 2022 - 14 APR 2022,"631 S. Brookhurst St.
Suite #107
Self-Prep Taxes Only
Anaheim, CA 92804
714-917-0440
Self-Prep Taxes Only",,18195,"English,Spanish,Arabic,Farsi,Hindi,Korean",1088,Access California Services FSA Stand-Alone,2022-03-20T00:00:44.995758
3239,Required,false,0101000020E6100000A94BC631927B5DC0F2237EC51AD04040,2020-02-25T16:46:46.904282,10 FEB 2022 - 14 APR 2022,"307 Placentia Ave
Newport Beach, CA 92663
888-434-8248
Volunteer Prepared Taxes",,27123,"English,Spanish",1088,Melinda Hoag Smith Center for Healthy Living,2022-03-20T00:00:45.192141
5052,Required,false,0101000020E6100000696FF085C9C85CC092E86514CB0D4240,2021-04-18T00:00:09.737117,01 FEB 2022 - 15 APR 2022,"5605 S Maryland Pkwy
Email VITA@UNLV.edu for appointment
Las Vegas, NV 89154
Volunteer Prepared Taxes",,28562,English,1088,UNLV VITA,2022-03-20T00:00:45.518544
4699,Required,false,0101000020E610000030664B5645BF5BC00FD3BEB9BFDE3F40,2021-01-31T00:00:18.386611,05 FEB 2022 - 16 APR 2022,"7 S Abrego Dr
Green Valley, AZ 85614
520-300-6407
Volunteer Prepared Taxes",,28671,"English,Spanish",1088,CCS Green Valley - East Center,2022-03-20T00:00:47.742053
2281,Required,false,0101000020E6100000D6C743DFDD6954C01618B2BAD5573E40,2020-01-10T19:32:35.558205,18 JAN 2022 - 18 APR 2022,"1601 N. Main Street
2nd floor
Jacksonville, FL 32206
904-632-0600
Volunteer Prepared Taxes",,16458,English,1088,RealSense @ Wells Fargo Springfield OneStop,2022-03-20T00:01:06.120444
4244,Required,false,0101000020E610000032B08EE387F652C0A872DA5372C04240,2020-02-25T16:47:09.153781,15 FEB 2022 - 14 APR 2022,"5432 Bayside Road
Exmore, VA 23350
757-442-9652
Volunteer Prepared Taxes",,9869,English,1088,Eastern Shore Area Agency on Aging CAA (ESAAA CAA),2022-03-20T00:01:10.442139
2897,Not Required,false,0101000020E6100000F25EB532E17A52C08F72309B00554440,2020-01-10T19:32:40.790474,05 FEB 2022 - 09 APR 2022,"35 Blake Avenue
Brooklyn, NY 11212
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,166,"English,Spanish",1088,Grace Church Of God,2022-03-20T00:01:12.02059
4694,Not Required,true,0101000020E6100000BB46CB811EBF5BC02499D53BDC1C4040,2021-01-31T00:00:18.255804,30 JAN 2021 - 15 APR 2021,"330 N Commerce Park Loop
Tucson, AZ 85745
Volunteer Prepared Taxes",MON 8:00AM-8:00PM,6396,"English,Spanish,French,German,Vietnamese,Korean,Mandarin,Arabic",32,TU HUB,2021-02-14T00:00:39.228609
4427,Not Required,false,0101000020E610000051C07630621054C0B00111E2CAC93940,2020-02-25T16:47:11.979435,01 FEB 2022 - 16 APR 2022,"1550 NW 37th Avenue
Recreation Center
Miami, FL 33125
Volunteer Prepared Taxes","TUE 6:00PM-8:00PM
THU 6:00PM-8:00PM
SAT 9:00AM-1:00PM",25957,"English,Spanish",1088,City of Miami - Grapeland Heights Park,2022-03-20T00:01:12.757278
4691,Required,true,0101000020E610000087FC3383F8F45BC01CCEFC6A0EB64040,2021-01-31T00:00:18.049972,04 JAN 2021 - 17 NOV 2021,"137 E University Dr
Mesa, AZ 85201
480-834-2122
Volunteer Prepared Taxes",,22659,"English,Spanish",31,MUW - Mesa United Way - Virtual,2021-02-07T00:00:37.39107
4430,Required,false,0101000020E6100000C0249529E60E54C0F607CA6DFBD23940,2020-02-25T16:47:12.004728,01 FEB 2022 - 14 APR 2022,"5400 NW 22 Avenue
3rd Floor
Miami, FL 33142
305-756-2830
Volunteer Prepared Taxes",,27642,English,1088,Miami-Dade CAHS - Joseph Caleb Center,2022-03-20T00:01:12.783771
2944,Required,false,0101000020E6100000591822A7AF1654C0AFB48CD47B9A3940,2020-01-10T19:32:41.173343,01 FEB 2022 - 15 APR 2022,"17801 Homestead Avenue
Perrine, FL 33157
305-254-5804
Volunteer Prepared Taxes",,1044,"English,Spanish",1088,Miami-Dade CAHS - Perrine,2022-03-20T00:01:12.828322
4949,Required,false,0101000020E61000008BDD3EABCC0C54C0B7973446EBD83940,2021-01-31T00:00:32.804917,31 JAN 2022 - 14 APR 2022,"150 NW 79th Street
Miami, FL 33150
305-758-9662
Volunteer Prepared Taxes",,29020,English,1088,Miami-Dade CAHS - Edison,2022-03-20T00:01:12.837067
7152,Required,true,0101000020E6100000A2410A9E42345EC08046E9D2BF824340,2022-02-06T00:00:40.383844,28 FEB 2022 - 28 FEB 2022,"24601 Harrison Street
Foresthill, CA 95631
530-889-7629
Volunteer Prepared Taxes",,31014,English,1086,CRVC County of Placer Health and Human Services -Foresthill  EBUS event,2022-03-06T00:01:11.088157
7069,Not Required,true,0101000020E6100000F226BF4527CC5CC02F87DD770C194240,2022-01-30T00:00:47.867259,12 FEB 2022 - 12 FEB 2022,"340 N 11th Street
Las Vegas, NV 89101
Volunteer Prepared Taxes",SAT 10:00AM-2:00PM,4583,"English,Spanish",1084,NFTC Roving Cannon Site,2022-02-20T00:00:55.797945
6490,Not Required,true,0101000020E610000025085740A11555C02655DB4DF0713E40,2021-12-26T00:01:02.320931,20 JAN 2017 - 18 APR 2017,"500 Appleyard Drive
Blding 14
Tallahassee, FL 32304
844-482-9352
Volunteer Prepared Taxes","TUE 12:00PM-8:00PM
THU 12:00PM-8:00PM
SAT 9:00AM-3:00PM",23231,English,1078,Impact America Lively Tech,2022-01-09T00:00:47.989319
6823,Required,false,0101000020E6100000137EA99F377B5EC0AA44D95BCAB14240,2022-01-23T00:00:39.164383,15 FEB 2022 - 16 APR 2022,"2625 Zanker Road
San Jose, CA 95134
408-613-7583
Volunteer Prepared Taxes",,29683,"English,Spanish,Vietnamese",1088,Catholic Charities of Santa Clara County,2022-03-20T00:00:43.022928
63,Required,false,0101000020E6100000200A664CC1925EC08D463EAF78284340,2020-01-10T19:32:16.88894,05 FEB 2022 - 16 APR 2022,"2670 Yajome Street
Room 10
Napa, CA 94558
707-363-3798
Volunteer Prepared Taxes",,13249,"English,Spanish",1088,On the Move- McPherson Family Resource Center,2022-03-20T00:00:43.043782
73,Required,false,0101000020E610000048DE3994A1785EC06B7EFCA545A94240,2020-01-10T19:32:16.968725,12 FEB 2022 - 16 APR 2022,"778 South Almaden Avenue
San Jose, CA 95110
408-292-3314
Volunteer Prepared Taxes",,6759,"English,Spanish",1088,Santa Maria Urban Ministry,2022-03-20T00:00:43.099832
6825,Required,false,0101000020E61000002D0ABB287A775EC027BC04A73EA24240,2022-01-23T00:00:39.295425,09 FEB 2022 - 13 APR 2022,"4270 Pearl Ave
San Jose, CA 95136
Volunteer Prepared Taxes",,29769,"English,Chinese",1088,Pearl Avenue Branch Libray,2022-03-20T00:00:43.151268
7202,Not Required,false,0101000020E61000001286014BAE985EC08448861C5B494440,2022-02-27T00:01:20.369598,14 FEB 2022 - 22 APR 2022,"1100 Parkview Ave
Redding, CA 96001
Volunteer Prepared Taxes",MON 12:00PM-2:00PM,31404,English,1088,UWNC - Redding Library,2022-03-20T00:00:43.90166
240,Not Required,false,0101000020E61000005453927538A25DC0FE8172DBBE194140,2020-01-10T19:32:18.312165,29 JAN 2022 - 16 APR 2022,"18419 Sherman Way
Building C
Reseda, CA 91335
Volunteer Prepared Taxes","WED 11:00AM-2:00PM
SAT 2:00PM-6:00PM",27264,"English,Spanish",1088,IREST Church - VITA,2022-03-20T00:00:44.282299
400,Required,false,0101000020E6100000F4C1323674445DC0BBD408FD4C614040,2020-01-10T19:32:19.658728,31 JAN 2022 - 15 OCT 2022,"5952 El Cajon Boulevard
Volunteer Prepared and Self-Prep
San Diego, CA 92115
619-286-9052
Volunteer Prepared Taxes",,10928,"English,Spanish,Farsi",1088,Alliance for African Assistance,2022-03-20T00:00:45.758564
3365,Required,false,0101000020E6100000BC92E4B9BEAD5AC029232E008D2C4640,2020-02-25T16:46:49.597724,17 FEB 2022 - 01 APR 2022,"18 Veterans Ave.
Buffalo, WY 82834
307-710-1022
Volunteer Prepared Taxes",,25785,English,1088,Buffalo American Legion VITA,2022-03-20T00:00:48.308317
4724,Not Required,false,0101000020E61000005F46B1DCD23859C0A0C1A6CEA35E3D40,2021-01-31T00:00:19.423803,01 FEB 2022 - 15 APR 2022,"207 N. Bedell Ave
Del Rio, TX 78840
Volunteer Prepared Taxes","MON 8:00AM-4:45PM
TUE 8:00AM-4:45PM
WED 8:00AM-2:45PM
THU 8:00AM-4:45PM
FRI 8:00AM-4:45PM",25300,"English,Spanish",1088,HACDR: Del Rio Housing Authority Administration,2022-03-20T00:00:49.579559
1876,Required,false,0101000020E61000001EDD088B8AD054C0B5FAEAAA40654240,2020-01-10T19:32:32.217028,18 JAN 2022 - 15 APR 2022,"84 Morgan Dr
Grays Knob, KY 40829
606-546-3152
Volunteer Prepared Taxes",,411,English,1088,KCEOC Head Start,2022-03-20T00:01:01.058001
1946,Required,false,0101000020E610000019028063CF7054C0F1F274AE28654340,2020-01-10T19:32:32.771321,24 JAN 2022 - 15 APR 2022,"206 Stone Drive
Drop-Off Site.  Return Visit Required.
Ripley, WV 25271
304-372-1966
Volunteer Prepared Taxes",,9031,English,1088,Community Resources - Jackson,2022-03-20T00:01:02.034868
1976,Required,false,0101000020E610000080290307B45654C0957EC2D9AD654340,2020-01-10T19:32:33.008328,31 JAN 2022 - 07 APR 2022,"811 Madison Avenue, Suite 22
Drop-Off Site.  Return Visit Required.
Spencer, WV 25276
304-927-4632
Volunteer Prepared Taxes",,5434,English,1088,Community Resources - Roane,2022-03-20T00:01:02.326375
5021,Required,false,0101000020E6100000321D3A3DEF3554C0FD851E317AB44140,2021-02-21T00:00:34.385031,05 FEB 2022 - 09 APR 2022,"109 South Old Statesville Rd
Huntersville, NC 28078
Volunteer Prepared Taxes",,28892,English,1088,Arts and Cultural Center,2022-03-20T00:01:04.428326
4717,Required,true,0101000020E61000007DAF21382ECF59C00FD4298F6E084340,2021-01-31T00:00:19.125809,15 FEB 2021 - 15 APR 2021,"701 Park Ave.
Suite B
Las Animas, CO 81054
719-456-2147
Volunteer Prepared Taxes",,29215,English,32,Bent county Senior Opportunity Center,2021-02-14T00:00:39.228609
5024,Not Required,false,0101000020E61000003D0E83F92BAE53C0FC3559A31E124240,2021-02-21T00:00:35.578898,02 FEB 2022 - 13 APR 2022,"1547 S Campus Drive
Creedmoor, NC 27522
Volunteer Prepared Taxes",WED 5:00PM-8:00PM,1900,English,1088,S Granville Public Library AHOC,2022-03-20T00:01:06.958669
4716,Not Required,true,0101000020E61000007BBDFBE3BD905AC01D76DF313CAE3F40,2021-01-31T00:00:19.075837,01 FEB 2021 - 15 APR 2021,"10700 Gateway Blvd East
El Paso, TX 79927
Volunteer Prepared Taxes","MON 4:00PM-7:00PM
WED 4:00PM-7:00PM",29005,"English,Spanish",31,Mission Early College,2021-02-07T00:00:37.39107
7027,Required,false,0101000020E610000070B378B1307952C0C712D6C6D85F4440,2022-01-23T00:00:57.932168,01 FEB 2022 - 15 APR 2022,"37-50 72nd Street
Jackson Heights, NY 11373
718-784-0877
Volunteer Prepared Taxes",,31001,"English,Spanish",1088,Urban Upbound Roosevelt COE,2022-03-20T00:01:12.029486
5058,Required,true,0101000020E61000008864C8B1F59D54C06EDBF7A8BF344340,2021-09-05T00:00:09.737222,18 MAY 2021 - 15 OCT 2021,"820 Madison Avenue
United Way of the River Cities
Huntington, WV 25704
304-523-8929
Volunteer Prepared Taxes",,28499,English,1077,United Way of the River Cities,2021-12-26T00:01:18.484962
2948,Required,false,0101000020E6100000D15966118A6552C07CB4386398534440,2020-01-10T19:32:41.207472,07 FEB 2022 - 11 APR 2022,"144 W. Merrick Rd
Freeport, NY 11520
516-379-3274
Volunteer Prepared Taxes",,18132,English,1088,TOH Freeport Public Library - Mon,2022-03-20T00:01:12.863485
4436,Not Required,false,0101000020E6100000C233A149620D54C00002D6AA5DCF3940,2020-02-25T16:47:12.096036,01 FEB 2022 - 16 APR 2022,"765 NW 36th Street
Community Center - Computer Room
Miami, FL 33127
Volunteer Prepared Taxes","TUE 6:00PM-8:00PM
FRI 6:00PM-8:00PM
SAT 9:00AM-1:00PM",1936,"Spanish,English",1088,City of Miami - Moore Park,2022-03-20T00:01:12.881025
2953,Required,false,0101000020E6100000C138B874CC0C54C02992AF0452CA3940,2020-01-10T19:32:41.248854,01 FEB 2022 - 14 APR 2022,"1600 NW 3rd Avenue
Miami, FL 33136
305-438-4161
Volunteer Prepared Taxes",,24586,English,1088,Miami-Dade CAHS - Culmer Comm Resource Ctr,2022-03-20T00:01:12.916616
2954,Required,false,0101000020E6100000F3734353760D54C062307F85CCC53940,2020-01-10T19:32:41.257012,31 JAN 2022 - 18 APR 2022,"970 SW 1st Street
4th floor
Miami, FL 33130
302-545-2224
Volunteer Prepared Taxes",,11545,"Spanish,English",1088,Miami-Dade CAHS - Accion,2022-03-20T00:01:12.92561
6824,Required,true,0101000020E61000006DFDF49F35765EC022E2E65432AA4240,2022-01-23T00:00:39.260635,02 FEB 2022 - 13 APR 2022,"1399 Santee Drive
Building 2
San Jose, CA 95122
408-240-3391
Volunteer Prepared Taxes",,29826,"English,Spanish",1084,Franklin McKinley Childrens Initiative Community Center,2022-02-20T00:00:55.797945
6491,Not Required,true,0101000020E6100000BA2F67B62B1455C015562AA8A8763E40,2021-12-26T00:01:02.365837,24 JAN 2017 - 17 APR 2017,"1717 W Tharpe St
Tallahassee, FL 32303
Volunteer Prepared Taxes",MON 2:30PM-7:30PM,7088,English,1078,BEST Godby High School,2022-01-09T00:00:47.989319
6492,Required,true,0101000020E6100000200890A1639754C05665DF15C16B4140,2021-12-26T00:01:02.463728,04 FEB 2017 - 15 APR 2017,"115 West Antrim Drive
Greenville, SC 29607
866-892-9211
Volunteer Prepared Taxes",,24782,English,1078,Community Works Carolina,2022-01-09T00:00:47.989319
3385,Not Required,true,0101000020E6100000C39CA04D0E325AC094F77134470A4440,2020-02-25T16:46:49.994314,04 FEB 2022 - 04 MAR 2022,"260 College Avenue
Fort Lupton, CO 80621
Volunteer Prepared Taxes",FRI 9:00AM-2:00PM,7201,"English,Spanish",1087,Aims Community College - Fort Lupton,2022-03-13T00:01:31.420489
55,Required,true,0101000020E61000007102D369DD905EC0247EC51A2E244340,2020-01-10T19:32:16.822692,05 FEB 2022 - 15 APR 2022,"1210 Shetler Ave
Community Resource Room
Napa, CA 94559
707-287-1666
Volunteer Prepared Taxes",,21764,"English,Spanish",1086,On the Move - Phillips FRC,2022-03-06T00:01:11.088157
86,Required,false,0101000020E610000055302AA9139E5EC03049658A39404340,2020-01-10T19:32:17.072381,01 FEB 2022 - 19 APR 2022,"1440 Spring Street
Saint Helena, CA 94574
707-965-5010
Volunteer Prepared Taxes",,21713,"English,Spanish",1088,UpValley Family Centers St. Helena,2022-03-20T00:00:43.189456
109,Not Required,false,0101000020E6100000E6762FF7C94E5EC070B20DDC81E64240,2020-01-10T19:32:17.265062,28 JAN 2022 - 09 APR 2022,"295 Cherry Lane
Manteca, CA 95337
Volunteer Prepared Taxes","FRI 8:00AM-2:00PM
SAT 10:00AM-4:00PM",3864,English,1088,Manteca Public Library- Manteca Senior Center,2022-03-20T00:00:43.226804
4544,Required,false,0101000020E6100000B95164ADA1595EC05B3FFD67CD6F4240,2020-03-11T00:27:28.294164,02 FEB 2022 - 13 APR 2022,"1161 San Felipe Road
Building B
Whole Person Care
Hollister, CA 95023
831-637-9293
Volunteer Prepared Taxes",,13522,"English,Spanish",1088,Community Service Workforce Development - Hollister,2022-03-20T00:00:43.42813
4664,Required,false,0101000020E6100000DAC69FA86C935DC0FA997ADD22084140,2021-01-31T00:00:16.766876,22 JAN 2022 - 15 APR 2022,"3727 W 6th Street Suite 410
Online Appt:  http://kycc.youcanbook.me
Los Angeles, CA 90020
323-909-1975
Volunteer Prepared Taxes",,7880,"English,Korean,Spanish",1088,Koreatown Youth and Community Center,2022-03-20T00:00:44.44623
3233,Required,false,0101000020E61000007AFEB4519D7F5DC09548A29751E04040,2020-02-25T16:46:46.784802,01 FEB 2022 - 15 APR 2022,"15606 Brookhurst Street, Suite C-D
Westminster, CA 92683
888-434-8248
Volunteer Prepared Taxes",,27443,"English,Vietnamese",1088,California International Bank,2022-03-20T00:00:45.073668
7071,Required,false,0101000020E61000008351499D80A85EC0E92CB308C5DC4640,2022-01-30T00:00:48.630633,15 FEB 2022 - 16 APR 2022,"14204 NE Salmon Creek
Vancouver, WA 98686
360-592-3859
Self-Prep Taxes Only",,29189,English,1088,VITA Washington State Unversity Vancouver (WSUV),2022-03-20T00:00:46.219573
4965,Required,false,0101000020E6100000DFF94509FA2E5AC070986890826B4340,2021-02-07T00:00:22.917848,10 JAN 2022 - 31 DEC 2022,"5050 Edison Ave, Suite 217
Colorado Springs, CO 80915
719-216-7238
Volunteer Prepared Taxes",,28516,"English,Spanish",1088,Another Life Foundation - VITA,2022-03-20T00:00:48.744356
3614,Required,false,0101000020E61000004D8578245E5757C03A3B191C253B3E40,2020-02-25T16:46:55.031221,24 JAN 2022 - 18 APR 2022,"1160 Cypress Street
Sulphur, LA 70663
337-433-1088
Volunteer Prepared Taxes",,3206,English,1088,SWLA: Sulphur Regional Library VITA,2022-03-20T00:00:54.583955
3621,Required,false,0101000020E6100000EEB1F4A10B4E57C03E0801F9123A3E40,2020-02-25T16:46:55.205562,24 JAN 2022 - 18 APR 2022,"1011 Lake Shore Drive
Suite 402
Lake Charles, LA 70601
337-433-1088
Volunteer Prepared Taxes",,1167,English,1088,SWLA: SWLA Law Center VITA,2022-03-20T00:00:54.832149
3641,Required,false,0101000020E610000075E8F4BC1B2A57C0897AC1A739393E40,2020-02-25T16:46:55.47875,24 JAN 2022 - 18 APR 2022,"107 E. Nezpique
Jennings, LA 70546
337-433-1088
Volunteer Prepared Taxes",,6662,English,1088,SWLA: Assist Agency Jennings VITA,2022-03-20T00:00:55.054507
171,Required,true,0101000020E6100000121615713A055EC0A41CCC26C07C4240,2020-01-10T19:32:17.750401,06 FEB 2020 - 14 APR 2020,"2037 W Cleveland Ave
Madera, CA 93637
866-559-4211
Volunteer Prepared Taxes",,25588,"English,Spanish",1,UWFM Madera Work Force Connection,2020-03-22T21:17:54.673069
180,Not Required,true,0101000020E61000004A46CEC29E065EC0A0FEB3E6C7194240,2020-01-10T19:32:17.824877,01 FEB 2020 - 01 FEB 2020,"16846 4th St
Huron, CA 93234
Volunteer Prepared Taxes",SAT 8:30AM-5:00PM,26321,"English,Spanish",1,UWFM Huron Mobile VITA Site,2020-03-22T21:17:54.673069
3646,Required,false,0101000020E61000002272FA7ABE0457C05073F22213203F40,2020-02-25T16:46:55.551011,24 JAN 2022 - 18 APR 2022,"336 Center Street
Marksville, LA 71341
318-359-0177
Volunteer Prepared Taxes",,21796,English,1088,CLA: Marksville VITA,2022-03-20T00:00:55.127432
1462,Not Required,false,0101000020E6100000FACF9A1F7F6956C0BC067DE9ED8F3E40,2020-01-10T19:32:28.657852,25 JAN 2022 - 18 APR 2022,"9 E Lakeshore Drive
Carriere, MS 39426
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",25986,"English,Spanish",1088,Southern Bancorp - Carriere,2022-03-20T00:00:57.214481
5026,Required,true,0101000020E61000007DEA58A5F43553C047020D3675744540,2021-02-21T00:00:35.686588,01 FEB 2021 - 31 DEC 2021,"One Dipronio Drive
Seneca County Office Building
Waterloo, NY 13165
315-539-1904
Self-Prep Taxes Only",,29213,English,42,Seneca County Workforce Development TaxSlayer FSA,2021-05-09T00:00:14.284229
1580,Required,false,0101000020E610000003B00111E23455C0C3D32B6519EA4540,2020-01-10T19:32:29.760422,31 JAN 2022 - 18 APR 2022,"1574 East Washington Road
return vist may be necessary
Farwell, MI 48622
989-386-3805
Volunteer Prepared Taxes",,21087,English,1088,MMCAA Admin Office - Farwell,2022-03-20T00:00:58.471974
1999,Required,false,0101000020E610000039984D80619754C099BC0166BE6B4140,2020-01-10T19:32:33.192175,24 JAN 2022 - 18 APR 2022,"101 West Antrim Drive
Greenville, SC 29607
864-477-1477
Volunteer Prepared Taxes",,18041,"English,Spanish",1088,UWGC Opportunity Center,2022-03-20T00:01:02.681334
