ZCTA5,City,State,County,Org ID,United Way,#e-filed returns
02645,Harwich,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",3.0
02648,Marstons Mills,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",3.0
02653,Orleans,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",2.0
02655,Osterville,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",1.0
02657,Provincetown,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",1.0
02660,South Dennis,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",3.0
02663,South Wellfleet,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",1.0
02664,South Yarmouth,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",1.0
02673,West Yarmouth,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",1.0
02675,Yarmouth Port,MA,Barnstable,23260F,"Cape and Islands United Way, Inc.",3.0
02702,Assonet,MA,Bristol,23160F,"United Way of Greater Fall River, Inc.",1.0
02703,Attleboro,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,12.0
02718,East Taunton,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
02719,Fairhaven,MA,Bristol,23310F,United Way of Greater New Bedford,2.0
02720,Fall River,MA,Bristol,23160F,"United Way of Greater Fall River, Inc.",5.0
02721,Fall River,MA,Bristol,23160F,"United Way of Greater Fall River, Inc.",1.0
02723,Fall River,MA,Bristol,23160F,"United Way of Greater Fall River, Inc.",2.0
02724,Fall River,MA,Bristol,23160F,"United Way of Greater Fall River, Inc.",9.0
02726,Somerset,MA,Bristol,23160F,"United Way of Greater Fall River, Inc.",1.0
02740,New Bedford,MA,Bristol,23310F,United Way of Greater New Bedford,14.0
02743,Acushnet,MA,Bristol,23310F,United Way of Greater New Bedford,1.0
02744,New Bedford,MA,Bristol,23310F,United Way of Greater New Bedford,2.0
02745,New Bedford,MA,Bristol,23310F,United Way of Greater New Bedford,10.0
02746,New Bedford,MA,Bristol,23310F,United Way of Greater New Bedford,1.0
02747,North Dartmouth,MA,Bristol,23310F,United Way of Greater New Bedford,2.0
02748,South Dartmouth,MA,Bristol,23310F,United Way of Greater New Bedford,1.0
02760,North Attleboro,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
02762,Plainville,MA,Norfolk,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
02764,North Dighton,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
02766,Norton,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
02767,Raynham,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,4.0
02769,Rehoboth,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,3.0
02771,Seekonk,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,3.0
02779,Berkley,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
02780,Taunton,MA,Bristol,23050F,United Way of Massachusetts Bay and Merrimack Valley,9.0
02790,Westport,MA,Bristol,23160F,"United Way of Greater Fall River, Inc.",1.0
02804,Ashaway,RI,Washington,42001F,United Way of Rhode  Island,1.0
02806,Barrington,RI,Bristol,42001F,United Way of Rhode  Island,12.0
02808,Bradford,RI,Washington,42001F,United Way of Rhode  Island,1.0
02809,Bristol,RI,Bristol,42001F,United Way of Rhode  Island,13.0
02813,Charlestown,RI,Washington,42001F,United Way of Rhode  Island,1.0
02816,Coventry,RI,Kent,42001F,United Way of Rhode  Island,12.0
02817,West Greenwich,RI,Kent,42001F,United Way of Rhode  Island,1.0
02818,East Greenwich,RI,Kent,42001F,United Way of Rhode  Island,5.0
02825,Foster,RI,Providence,42001F,United Way of Rhode  Island,2.0
02826,Glendale,RI,Providence,42001F,United Way of Rhode  Island,2.0
02828,Greenville,RI,Providence,42001F,United Way of Rhode  Island,2.0
02832,Hope Valley,RI,Washington,42001F,United Way of Rhode  Island,5.0
02837,Little Compton,RI,Newport,23160F,"United Way of Greater Fall River, Inc.",1.0
02839,Mapleville,RI,Providence,42001F,United Way of Rhode  Island,3.0
02840,Newport,RI,Newport,42001F,United Way of Rhode  Island,20.0
02842,Middletown,RI,Newport,42001F,United Way of Rhode  Island,3.0
02852,North Kingstown,RI,Washington,42001F,United Way of Rhode  Island,3.0
02857,North Scituate,RI,Providence,42001F,United Way of Rhode  Island,5.0
02859,Pascoag,RI,Providence,42001F,United Way of Rhode  Island,3.0
02860,Pawtucket,RI,Providence,42001F,United Way of Rhode  Island,22.0
02861,Pawtucket,RI,Providence,42001F,United Way of Rhode  Island,20.0
02863,Central Falls,RI,Providence,42001F,United Way of Rhode  Island,4.0
02864,Cumberland,RI,Providence,42001F,United Way of Rhode  Island,10.0
02865,Lincoln,RI,Providence,42001F,United Way of Rhode  Island,5.0
02871,Portsmouth,RI,Newport,42001F,United Way of Rhode  Island,8.0
02873,Rockville,RI,Washington,42001F,United Way of Rhode  Island,1.0
02876,Slatersville,RI,Providence,42001F,United Way of Rhode  Island,1.0
02879,Wakefield,RI,Washington,42001F,United Way of Rhode  Island,2.0
02881,Kingston,RI,Washington,42001F,United Way of Rhode  Island,1.0
02882,Narragansett,RI,Washington,42001F,United Way of Rhode  Island,3.0
02885,Warren,RI,Bristol,42001F,United Way of Rhode  Island,5.0
02886,Warwick,RI,Kent,42001F,United Way of Rhode  Island,7.0
02888,Warwick,RI,Kent,42001F,United Way of Rhode  Island,4.0
02889,Warwick,RI,Kent,42001F,United Way of Rhode  Island,4.0
02891,Westerly,RI,Washington,42001F,United Way of Rhode  Island,9.0
02892,West Kingston,RI,Washington,42001F,United Way of Rhode  Island,1.0
02893,West Warwick,RI,Kent,42001F,United Way of Rhode  Island,9.0
02894,Wood River Junction,RI,Washington,42001F,United Way of Rhode  Island,1.0
02895,Woonsocket,RI,Providence,42001F,United Way of Rhode  Island,15.0
02896,North Smithfield,RI,Providence,42001F,United Way of Rhode  Island,1.0
02903,Providence,RI,Providence,42001F,United Way of Rhode  Island,8.0
02904,Providence,RI,Providence,42001F,United Way of Rhode  Island,9.0
02905,Providence,RI,Providence,42001F,United Way of Rhode  Island,9.0
02906,Providence,RI,Providence,42001F,United Way of Rhode  Island,14.0
02907,Providence,RI,Providence,42001F,United Way of Rhode  Island,13.0
02908,Providence,RI,Providence,42001F,United Way of Rhode  Island,22.0
02909,Providence,RI,Providence,42001F,United Way of Rhode  Island,30.0
02910,Cranston,RI,Providence,42001F,United Way of Rhode  Island,9.0
02911,North Providence,RI,Providence,42001F,United Way of Rhode  Island,2.0
02912,Providence,RI,Providence,42001F,United Way of Rhode  Island,1.0
02914,East Providence,RI,Providence,42001F,United Way of Rhode  Island,11.0
02915,Riverside,RI,Providence,42001F,United Way of Rhode  Island,6.0
02916,Rumford,RI,Providence,42001F,United Way of Rhode  Island,2.0
02917,Smithfield,RI,Providence,42001F,United Way of Rhode  Island,6.0
02919,Johnston,RI,Providence,42001F,United Way of Rhode  Island,18.0
02920,Cranston,RI,Providence,42001F,United Way of Rhode  Island,10.0
02921,Cranston,RI,Providence,42001F,United Way of Rhode  Island,4.0
03031,Amherst,NH,Hillsborough,31050F,United Way of Greater Nashua,1.0
03032,Auburn,NH,Rockingham,31040U,Granite United Way,3.0
03034,Candia,NH,Rockingham,31040U,Granite United Way,1.0
03036,Chester,NH,Rockingham,31040U,Granite United Way,1.0
03037,Deerfield,NH,Rockingham,31040U,Granite United Way,1.0
03038,Derry,NH,Rockingham,31040U,Granite United Way,11.0
03044,Fremont,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
03045,Goffstown,NH,Hillsborough,31040U,Granite United Way,6.0
03046,Dunbarton,NH,Merrimack,31040U,Granite United Way,3.0
03051,Hudson,NH,Hillsborough,31050F,United Way of Greater Nashua,8.0
03052,Litchfield,NH,Hillsborough,31050F,United Way of Greater Nashua,1.0
03053,Londonderry,NH,Rockingham,31040U,Granite United Way,9.0
03054,Merrimack,NH,Hillsborough,31050F,United Way of Greater Nashua,10.0
03055,Milford,NH,Hillsborough,31050F,United Way of Greater Nashua,1.0
03057,Mont Vernon,NH,Hillsborough,31050F,United Way of Greater Nashua,2.0
03060,Nashua,NH,Hillsborough,31050F,United Way of Greater Nashua,10.0
03062,Nashua,NH,Hillsborough,31050F,United Way of Greater Nashua,3.0
03070,New Boston,NH,Hillsborough,31040U,Granite United Way,1.0
03076,Pelham,NH,Hillsborough,31040U,Granite United Way,1.0
03077,Raymond,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,5.0
03079,Salem,NH,Rockingham,31040U,Granite United Way,12.0
03082,Lyndeborough,NH,Hillsborough,31050F,United Way of Greater Nashua,1.0
03084,Temple,NH,Hillsborough,31020F,Monadnock United Way,1.0
03101,Manchester,NH,Hillsborough,31040U,Granite United Way,4.0
03102,Manchester,NH,Hillsborough,31040U,Granite United Way,17.0
03103,Manchester,NH,Hillsborough,31040U,Granite United Way,28.0
03104,Manchester,NH,Hillsborough,31040U,Granite United Way,50.0
03106,Hooksett,NH,Merrimack,31040U,Granite United Way,3.0
03109,Manchester,NH,Hillsborough,31040U,Granite United Way,3.0
03110,Bedford,NH,Hillsborough,31040U,Granite United Way,1.0
03217,Ashland,NH,Grafton,31040U,Granite United Way,3.0
03220,Belmont,NH,Belknap,31040U,Granite United Way,28.0
03223,Campton,NH,Grafton,31040U,Granite United Way,1.0
03225,Center Barnstead,NH,Belknap,31040U,Granite United Way,2.0
03229,Contoocook,NH,Merrimack,31040U,Granite United Way,3.0
03234,Epsom,NH,Merrimack,31040U,Granite United Way,3.0
03235,Franklin,NH,Merrimack,31040U,Granite United Way,2.0
03242,Henniker,NH,Merrimack,31040U,Granite United Way,5.0
03244,Hillsborough,NH,Hillsborough,31020F,Monadnock United Way,3.0
03246,Laconia,NH,Belknap,31040U,Granite United Way,10.0
03249,Gilford,NH,Belknap,31040U,Granite United Way,3.0
03251,Lincoln,NH,Grafton,31040U,Granite United Way,3.0
03253,Meredith,NH,Belknap,31040U,Granite United Way,3.0
03254,Moultonborough,NH,Carroll,31040U,Granite United Way,4.0
03255,Newbury,NH,Merrimack,31040U,Granite United Way,2.0
03256,New Hampton,NH,Belknap,31040U,Granite United Way,2.0
03257,New London,NH,Merrimack,31040U,Granite United Way,1.0
03261,Northwood,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03264,Plymouth,NH,Grafton,31040U,Granite United Way,2.0
03266,Rumney,NH,Grafton,31040U,Granite United Way,1.0
03268,Salisbury,NH,Merrimack,31040U,Granite United Way,1.0
03275,Suncook,NH,Merrimack,31040U,Granite United Way,2.0
03276,Tilton,NH,Belknap,31040U,Granite United Way,6.0
03281,Weare,NH,Hillsborough,31040U,Granite United Way,4.0
03284,Springfield,NH,Sullivan,31060F,United Way of Sullivan County,1.0
03287,Wilmot,NH,Merrimack,31040U,Granite United Way,1.0
03290,Nottingham,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,4.0
03301,Concord,NH,Merrimack,31040U,Granite United Way,32.0
03303,Concord,NH,Merrimack,31040U,Granite United Way,5.0
03304,Bow,NH,Merrimack,31040U,Granite United Way,2.0
03307,Loudon,NH,Merrimack,31040U,Granite United Way,4.0
03431,Keene,NH,Cheshire,31020F,Monadnock United Way,28.0
03440,Antrim,NH,Hillsborough,31020F,Monadnock United Way,3.0
03444,Dublin,NH,Cheshire,31020F,Monadnock United Way,2.0
03446,Swanzey,NH,Cheshire,31020F,Monadnock United Way,5.0
03447,Fitzwilliam,NH,Cheshire,31020F,Monadnock United Way,1.0
03448,Gilsum,NH,Cheshire,31020F,Monadnock United Way,1.0
03449,Hancock,NH,Hillsborough,31020F,Monadnock United Way,1.0
03450,Harrisville,NH,Cheshire,31020F,Monadnock United Way,4.0
03451,Hinsdale,NH,Cheshire,31020F,Monadnock United Way,5.0
03452,Jaffrey,NH,Cheshire,31020F,Monadnock United Way,7.0
03455,Marlborough,NH,Cheshire,31020F,Monadnock United Way,3.0
03458,Peterborough,NH,Hillsborough,31020F,Monadnock United Way,18.0
03461,Rindge,NH,Cheshire,31020F,Monadnock United Way,2.0
03462,Spofford,NH,Cheshire,31020F,Monadnock United Way,2.0
03464,Stoddard,NH,Cheshire,31020F,Monadnock United Way,2.0
03470,Winchester,NH,Cheshire,31020F,Monadnock United Way,4.0
03561,Littleton,NH,Grafton,31040U,Granite United Way,1.0
03570,Berlin,NH,Coos,31040U,Granite United Way,2.0
03574,Bethlehem,NH,Grafton,31040U,Granite United Way,1.0
03575,Bretton Woods,NH,Coos,31040U,Granite United Way,1.0
03576,Colebrook,NH,Coos,31040U,Granite United Way,2.0
03581,Gorham,NH,Coos,31040U,Granite United Way,1.0
03585,Lisbon,NH,Grafton,31040U,Granite United Way,1.0
03588,Milan,NH,Coos,31040U,Granite United Way,1.0
03590,North Stratford,NH,Coos,31040U,Granite United Way,3.0
03598,Whitefield,NH,Coos,31040U,Granite United Way,4.0
03602,Alstead,NH,Cheshire,31020F,Monadnock United Way,4.0
03603,Charlestown,NH,Sullivan,31060F,United Way of Sullivan County,2.0
03608,Walpole,NH,Cheshire,31020F,Monadnock United Way,5.0
03741,Canaan,NH,Grafton,31040U,Granite United Way,10.0
03743,Claremont,NH,Sullivan,31060F,United Way of Sullivan County,6.0
03745,Cornish,NH,Sullivan,31060F,United Way of Sullivan County,1.0
03748,Enfield,NH,Grafton,31040U,Granite United Way,24.0
03750,Etna,NH,Grafton,31040U,Granite United Way,1.0
03755,Hanover,NH,Grafton,31040U,Granite United Way,3.0
03766,Lebanon,NH,Grafton,31040U,Granite United Way,20.0
03768,Lyme,NH,Grafton,31040U,Granite United Way,1.0
03770,Meriden,NH,Sullivan,31040U,Granite United Way,1.0
03771,Monroe,NH,Grafton,31040U,Granite United Way,2.0
03773,Newport,NH,Sullivan,31060F,United Way of Sullivan County,4.0
03777,Orford,NH,Grafton,31040U,Granite United Way,1.0
03781,Plainfield,NH,Sullivan,31040U,Granite United Way,5.0
03782,Sunapee,NH,Sullivan,31060F,United Way of Sullivan County,3.0
03784,West Lebanon,NH,Grafton,31040U,Granite United Way,4.0
03801,Portsmouth,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,7.0
03809,Alton,NH,Belknap,31040U,Granite United Way,1.0
03811,Atkinson,NH,Rockingham,31040U,Granite United Way,2.0
03818,Conway,NH,Carroll,31040U,Granite United Way,1.0
03820,Dover,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,15.0
03823,Madbury,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03824,Durham,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03826,East Hampstead,NH,Rockingham,31040U,Granite United Way,2.0
03827,East Kingston,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
03833,Exeter,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,7.0
03835,Farmington,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
03839,Rochester,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,4.0
03840,Greenland,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03841,Hampstead,NH,Rockingham,31040U,Granite United Way,2.0
03842,Hampton,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,3.0
03848,Kingston,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03851,Milton,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,4.0
03853,Mirror Lake,NH,Carroll,31040U,Granite United Way,1.0
03856,Newfields,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03857,Newmarket,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,8.0
03858,Newton,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
03860,North Conway,NH,Carroll,31040U,Granite United Way,1.0
03861,Lee,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03862,North Hampton,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
03865,Plaistow,NH,Rockingham,31040U,Granite United Way,1.0
03867,Rochester,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,14.0
03868,Rochester,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,1.0
03870,Rye,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,4.0
03874,Seabrook,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,3.0
03875,Silver Lake,NH,Carroll,31040U,Granite United Way,1.0
03878,Somersworth,NH,Strafford,23050F,United Way of Massachusetts Bay and Merrimack Valley,5.0
03883,South Tamworth,NH,Carroll,31040U,Granite United Way,1.0
03885,Stratham,NH,Rockingham,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
03894,Wolfeboro,NH,Carroll,31040U,Granite United Way,1.0
03901,Berwick,ME,York,21040F,United Way of York County,2.0
03902,Cape Neddick,ME,York,21040F,United Way of York County,1.0
03903,Eliot,ME,York,23050F,United Way of Massachusetts Bay and Merrimack Valley,3.0
03904,Kittery,ME,York,23050F,United Way of Massachusetts Bay and Merrimack Valley,2.0
03906,North Berwick,ME,York,21040F,United Way of York County,1.0
03909,York,ME,York,21040F,United Way of York County,2.0
03910,York Beach,ME,York,21040F,United Way of York County,3.0
04002,Alfred,ME,York,21040F,United Way of York County,3.0
04005,Biddeford,ME,York,21040F,United Way of York County,16.0
04008,Bowdoinham,ME,Sagadahoc,21030F,United Way of Mid Coast Maine,3.0
04009,Bridgton,ME,Cumberland,21110U,United Way of Greater Portland,5.0
04011,Brunswick,ME,Cumberland,21030F,United Way of Mid Coast Maine,36.0
04015,Casco,ME,Cumberland,21110U,United Way of Greater Portland,13.0
04017,Chebeague Island,ME,Cumberland,21110U,United Way of Greater Portland,1.0
04021,Cumberland Center,ME,Cumberland,21110U,United Way of Greater Portland,1.0
04024,East Baldwin,ME,Cumberland,21110U,United Way of Greater Portland,1.0
04027,Lebanon,ME,York,21040F,United Way of York County,1.0
04029,Sebago,ME,Cumberland,21110U,United Way of Greater Portland,2.0
04032,Freeport,ME,Cumberland,21110U,United Way of Greater Portland,2.0
04037,Fryeburg,ME,Oxford,21080F,"United Way of Androscoggin County, Inc.",2.0
04038,Gorham,ME,Cumberland,21110U,United Way of Greater Portland,28.0
04039,Gray,ME,Cumberland,21110U,United Way of Greater Portland,2.0
04040,Harrison,ME,Cumberland,21110U,United Way of Greater Portland,2.0
04042,Hollis Center,ME,York,21040F,United Way of York County,2.0
04043,Kennebunk,ME,York,21040F,United Way of York County,3.0
04046,Kennebunkport,ME,York,21040F,United Way of York County,5.0
04049,Limington,ME,York,21040F,United Way of York County,2.0
04055,Naples,ME,Cumberland,21110U,United Way of Greater Portland,4.0
04061,North Waterboro,ME,York,21040F,United Way of York County,2.0
04062,Windham,ME,Cumberland,21110U,United Way of Greater Portland,12.0
04064,Old Orchard Beach,ME,York,21040F,United Way of York County,3.0
04066,Orrs Island,ME,Cumberland,21030F,United Way of Mid Coast Maine,1.0
04069,Pownal,ME,Cumberland,21110U,United Way of Greater Portland,2.0
04071,Raymond,ME,Cumberland,21110U,United Way of Greater Portland,3.0
04072,Saco,ME,York,21040F,United Way of York County,11.0
04073,Sanford,ME,York,21040F,United Way of York County,9.0
04074,Scarborough,ME,Cumberland,21110U,United Way of Greater Portland,17.0
04076,Shapleigh,ME,York,21040F,United Way of York County,1.0
04079,Harpswell,ME,Cumberland,21030F,United Way of Mid Coast Maine,1.0
04083,Springvale,ME,York,21040F,United Way of York County,1.0
04084,Standish,ME,Cumberland,21110U,United Way of Greater Portland,9.0
