"county_name","state_name","Full FIPS Code","#e-filed returns","United Way","Any e-filed returns","STATEFP","COUNTYFP","id","appointment_info","created_at","dates","details","hours","irs_id","languages","name","updated_at","longitude","latitude"
"Washington County","Arkansas","05143",491.0,"United Way of Northwest Arkansas","Yes",5.0,143.0,3545.0,"Required","2020-02-25T16:46:52.901764","24 JAN 2022 - 15 APR 2022","614 East Emma Avenue
Springdale, AR 72764
479-246-0104
Volunteer Prepared Taxes","",20239.0,"English,Spanish,Virtual Interpreter Services","CARE Tax Center Washington County","2022-03-20T00:00:52.232195",-94.124617,36.184901
"Baxter County","Arkansas","05005",18.0,"Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Ashley County","Arkansas","05003",1.0,"United Way of Union County, Inc.","Yes",5.0,3.0,1216.0,"Not Required","2020-01-10T19:32:26.626571","25 JAN 2022 - 18 APR 2022","210 N Main Street
Hamburg, AR 71646
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",25577.0,"English,Spanish","Southern Bancorp-Hamburg-Virtual","2022-03-20T00:00:54.795047",-91.797503,33.226384
"Craighead County","Arkansas","05031",58.0,"United Way of Northeast Arkansas","Yes",5.0,31.0,1223.0,"Required","2020-01-10T19:32:26.682598","05 FEB 2022 - 18 APR 2022","407 Union Street
Jonesboro, AR 72401
870-935-3658
Volunteer Prepared Taxes","",6523.0,"English","United Way of Northeast Arkansas","2022-03-20T00:00:54.938394",-90.705786,35.839024
"Greene County","Arkansas","05055",48.0,"United Way of Northeast Arkansas","Yes","","","","","","","","","","","","","",""
"Perry County","Arkansas","05105","","","","","","","","","","","","","","","","",""
"Poinsett County","Arkansas","05111",3.0,"United Way of Northeast Arkansas","Yes","","","","","","","","","","","","","",""
"Sevier County","Arkansas","05133",2.0,"Heart of Arkansas United Way","Yes",5.0,133.0,6907.0,"Not Required","2022-01-23T00:00:46.347379","25 JAN 2022 - 18 APR 2022","103 W. Main Street
Lockesburg, AR 71846
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",29581.0,"English,Spanish","Southern Bancorp - Lockesburg - Virtual","2022-03-20T00:00:52.800386",-94.115164,33.836207
"Calhoun County","Arkansas","05013",8.0,"Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Clark County","Arkansas","05019",9.0,"Heart of Arkansas United Way (Clark County)","Yes",5.0,19.0,1087.0,"Not Required","2020-01-10T19:32:25.447161","25 JAN 2022 - 18 APR 2022","601 Main Street
Arkadelphia, AR 71923
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",8070.0,"English,Spanish","Southern Bancorp-Arkadelphia","2022-03-20T00:00:53.664339",-93.05363,34.119523
"Clark County","Arkansas","05019",9.0,"Heart of Arkansas United Way (Clark County)","Yes",5.0,19.0,1086.0,"Required","2020-01-10T19:32:25.439221","12 FEB 2022 - 14 APR 2022","228 N 6th Street
Arkadelphia, AR 71923
501-326-6303
Volunteer Prepared Taxes","",23504.0,"English","CADC OBU Elrod Center","2022-03-20T00:00:53.655107",-93.053145,34.124636
"Lawrence County","Arkansas","05075",3.0,"United Way of Northeast Arkansas","Yes","","","","","","","","","","","","","",""
"Monroe County","Arkansas","05095",1.0,"Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Conway County","Arkansas","05029",13.0,"Heart of Arkansas United Way, United Way of Central Arkansas, Inc.","Yes","","","","","","","","","","","","","",""
"Newton County","Arkansas","05101",73.0,"United Way of Boone County, River Valley United Way, Inc., United Way of Northwest Arkansas, Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Arkansas County","Arkansas","05001",4.0,"United Way of Southeast Arkansas","Yes",5.0,1.0,7104.0,"Not Required","2022-01-30T00:00:57.131396","25 JAN 2022 - 18 APR 2022","220 West Cross Street
De Witt, AR 72042
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",29579.0,"English","Southern Bancorp - DeWitt - Virtual","2022-03-20T00:00:54.891748",-91.336643,34.295281
"Arkansas County","Arkansas","05001",4.0,"United Way of Southeast Arkansas","Yes",5.0,1.0,7103.0,"Not Required","2022-01-30T00:00:56.70741","25 JAN 2022 - 18 APR 2022","620 E 22nd Street
Stuttgart, AR 72160
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",29580.0,"English","Southern Bancorp - Stuttgart - Virtual","2022-03-20T00:00:54.529824",-91.547382,34.479307
"Lonoke County","Arkansas","05085",50.0,"United Way of White County, Inc., United Way of Southeast Arkansas, Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Carroll County","Arkansas","05015",43.0,"United Way of Boone County, Heart of Arkansas United Way, United Way of Northwest Arkansas","Yes","","","","","","","","","","","","","",""
"St. Francis County","Arkansas","05123",8.0,"United Way of Northeast Arkansas, Heart of Arkansas United Way","Yes",5.0,123.0,1229.0,"Not Required","2020-01-10T19:32:26.733271","31 JAN 2022 - 18 APR 2022","421 S Washington Street
Forrest City, AR 72335
Volunteer Prepared Taxes","MON 9:00AM-5:00PM
TUE 9:00AM-4:00PM
WED 9:00AM-4:00PM
THU 9:00AM-4:00PM
FRI 9:00AM-3:00PM",24384.0,"English,Virtual Interpreter Services","Forrest City Public Library","2022-03-20T00:00:54.994385",-90.784156,35.006663
"Pulaski County","Arkansas","05119",230.0,"Heart of Arkansas United Way","Yes",5.0,119.0,1136.0,"Required","2020-01-10T19:32:25.889242","05 FEB 2022 - 16 APR 2022","5519 Atwood Road
Little Rock, AR 72206
501-681-7979
Volunteer Prepared Taxes","",10368.0,"English","CADC New Hope Church of the Nazarene","2022-03-20T00:00:54.120955",-92.343386,34.611533
"Pulaski County","Arkansas","05119",230.0,"Heart of Arkansas United Way","Yes",5.0,119.0,1138.0,"Required","2020-01-10T19:32:25.906471","05 FEB 2022 - 15 APR 2022","6325 Baseline Road
Little Rock, AR 72209
501-568-7494
Volunteer Prepared Taxes","",10369.0,"English","CADC Dee Brown Library","2022-03-20T00:00:54.110511",-92.347525,34.669255
"Pulaski County","Arkansas","05119",230.0,"Heart of Arkansas United Way","Yes",5.0,119.0,1141.0,"Required","2020-01-10T19:32:25.932288","24 JAN 2022 - 15 APR 2022","2101 South Main Street
Little Rock, AR 72206
501-376-7151
Volunteer Prepared Taxes","",12812.0,"English","Arkansas Community Organizations - Little Rock","2022-03-20T00:00:54.140282",-92.273731,34.728698
"Pulaski County","Arkansas","05119",230.0,"Heart of Arkansas United Way","Yes",5.0,119.0,7235.0,"Required","2022-02-27T00:01:27.381796","01 FEB 2022 - 18 APR 2022","10515 West Markham Street
Little Rock, AR 72205
501-607-5899
Self-Prep Taxes Only","",31078.0,"English,Spanish","Happy Home Care - FSA","2022-03-20T00:00:54.091048",-92.389203,34.753891
"Pulaski County","Arkansas","05119",230.0,"Heart of Arkansas United Way","Yes",5.0,119.0,1140.0,"Not Required","2020-01-10T19:32:25.92363","08 FEB 2022 - 12 APR 2022","2700 Willow St
North Little Rock, AR 72114
Volunteer Prepared Taxes","TUE 9:00AM-1:00PM",3330.0,"English","CADC NLR Community Center","2022-03-20T00:00:54.130212",-92.271744,34.778954
"Pulaski County","Arkansas","05119",230.0,"Heart of Arkansas United Way","Yes",5.0,119.0,1145.0,"Required","2020-01-10T19:32:25.970982","05 FEB 2022 - 16 APR 2022","109 South Second Street
Jacksonville, AR 72076
501-982-0026
Volunteer Prepared Taxes","",3327.0,"English","CADC City of Jacksonville","2022-03-20T00:00:54.172214",-92.111508,34.866463
"Pulaski County","Arkansas","05119",230.0,"Heart of Arkansas United Way","Yes",5.0,119.0,1144.0,"Not Required","2020-01-10T19:32:25.959804","01 FEB 2022 - 07 APR 2022","703 West Main St
Jacksonville, AR 72076
Volunteer Prepared Taxes","TUE 9:00AM-1:00PM
THU 9:00AM-1:00PM
SAT 9:00AM-1:00PM",3328.0,"English","CADC Esther D. Nixon Library","2022-03-20T00:00:54.161587",-92.116828,34.867153
"Merced County","California","06047",136.0,"United Way of Merced County, United Way of Stanislaus County, Inc., United Way of Fresno and Madera Counties","Yes",6.0,47.0,158.0,"Required","2020-01-10T19:32:17.64966","01 FEB 2022 - 15 APR 2022","1231 4th Street
Los Banos, CA 93635
209-827-4945
Volunteer Prepared Taxes","",5723.0,"English,Spanish","UWM Salvation Army Los Banos","2022-03-20T00:00:43.588661",-120.853135,37.058533
"Merced County","California","06047",136.0,"United Way of Merced County, United Way of Stanislaus County, Inc., United Way of Fresno and Madera Counties","Yes",6.0,47.0,162.0,"Not Required","2020-01-10T19:32:17.680596","05 FEB 2022 - 16 APR 2022","531 W Main St
Merced, CA 95340
Volunteer Prepared Taxes","SAT 9:00AM-4:00PM",15526.0,"English,Spanish","UWM-United Way of Merced","2022-03-20T00:00:43.626059",-120.483786,37.30163
"Merced County","California","06047",136.0,"United Way of Merced County, United Way of Stanislaus County, Inc., United Way of Fresno and Madera Counties","Yes",6.0,47.0,3164.0,"Required","2020-02-25T16:46:45.358484","05 FEB 2022 - 16 APR 2022","3125 Meadows Ave
Suite 59
Merced, CA 95348
209-354-4914
Volunteer Prepared Taxes","",27626.0,"English,Spanish","UWM - LifeLine Meadows CC","2022-03-20T00:00:43.616771",-120.490384,37.319737
"Merced County","California","06047",136.0,"United Way of Merced County, United Way of Stanislaus County, Inc., United Way of Fresno and Madera Counties","Yes",6.0,47.0,159.0,"Required","2020-01-10T19:32:17.657274","05 FEB 2022 - 16 APR 2022","7081 N Winton Way
Winton, CA 95388
209-358-6939
Volunteer Prepared Taxes","",26395.0,"English,Spanish","UWM - LifeLine Winton CDC","2022-03-20T00:00:43.597874",-120.613423,37.39047
"Mariposa County","California","06043",13.0,"United Way of Merced County, United Way of Stanislaus County, Inc., United Way of Fresno and Madera Counties","Yes","","","","","","","","","","","","","",""
"Modoc County","California","06049",2.0,"United Way of Northern California","Yes","","","","","","","","","","","","","",""
"Contra Costa County","California","06013",408.0,"United Way of San Joaquin County, Inc., United Way Bay Area","Yes",6.0,13.0,19.0,"Not Required","2020-01-10T19:32:16.512651","05 FEB 2022 - 15 APR 2022","1865 Rumrill Blvd
Suite B
San Pablo, CA 94806
Volunteer Prepared Taxes","FRI 9:00AM-4:00PM
SAT 9:00AM-4:00PM",4888.0,"English,Spanish","Lao Family Community Dev - CCC","2022-03-20T00:00:42.77262",-122.356583,37.959907
"Contra Costa County","California","06013",408.0,"United Way of San Joaquin County, Inc., United Way Bay Area","Yes",6.0,13.0,49.0,"Not Required","2020-01-10T19:32:16.771152","25 JAN 2022 - 15 APR 2022","2110 Railroad Ave
Suite 100
Pittsburg, CA 94565
Volunteer Prepared Taxes","TUE 9:00AM-5:00PM
FRI 10:00AM-6:00PM",24440.0,"English,Spanish","Self-Help FCU","2022-03-20T00:00:42.976976",-121.889889,38.016034
"Contra Costa County","California","06013",408.0,"United Way of San Joaquin County, Inc., United Way Bay Area","Yes",6.0,13.0,51.0,"Not Required","2020-01-10T19:32:16.790788","05 FEB 2022 - 16 APR 2022","329 Railroad Ave
Pittsburg, CA 94565
Volunteer Prepared Taxes","SAT 10:00AM-4:00PM",15930.0,"English,Spanish","Pacific Community Services","2022-03-20T00:00:42.985586",-121.883414,38.033229
"Inyo County","California","06027","","","","","","","","","","","","","","","","",""
"Stanislaus County","California","06099",127.0,"United Way of Stanislaus County, Inc.","Yes",6.0,99.0,122.0,"Not Required","2020-01-10T19:32:17.36686","07 FEB 2022 - 28 MAR 2022","4835 Sisk Road
Salida, CA 95368
Volunteer Prepared Taxes","MON 2:00PM-5:00PM",23589.0,"English,Spanish","Salida Library","2022-03-20T00:00:43.28264",-121.07752,37.707644
"Stanislaus County","California","06099",127.0,"United Way of Stanislaus County, Inc.","Yes",6.0,99.0,4636.0,"Required","2020-07-19T00:00:06.10194","01 OCT 2021 - 30 SEP 2022","3218 Santa Fe St
Ste B
Volunteer Prepared and Self-Prep
Riverbank, CA 95367
209-896-3055
Volunteer Prepared Taxes","",24592.0,"English,Spanish","Central Valley Community Resourses Mobile","2022-03-20T00:00:43.384981",-120.937105,37.736013
"Stanislaus County","California","06099",127.0,"United Way of Stanislaus County, Inc.","Yes",6.0,99.0,145.0,"Not Required","2020-01-10T19:32:17.549359","03 FEB 2022 - 31 MAR 2022","151 S First Ave
Oakdale, CA 95361
Volunteer Prepared Taxes","THU 2:00PM-5:00PM",23588.0,"English,Spanish","Oakdale Public Library","2022-03-20T00:00:43.473639",-120.849228,37.764935
"Santa Barbara County","California","06083",647.0,"Northern Santa Barbara County United Way, United Way of Santa Barbara County, United Way of Ventura County","Yes",6.0,83.0,199.0,"Required","2020-01-10T19:32:17.975258","19 FEB 2022 - 09 APR 2022","800 S. College Dr.
Building S-103
Santa Maria, CA 93455
805-922-0329
Volunteer Prepared Taxes","",8513.0,"Spanish,English","Santa Maria Financial Stability SVCS","2022-03-20T00:00:43.967859",-120.424855,34.945181
"Tehama County","California","06103",32.0,"United Way of Northern California","Yes","","","","","","","","","","","","","",""
"Mono County","California","06051",2.0,"United Way of Kern County, Inc.","Yes","","","","","","","","","","","","","",""
"San Benito County","California","06069",133.0,"United Way of Santa Cruz County, United Way of Fresno and Madera Counties, United Way Monterey County","Yes",6.0,69.0,4544.0,"Required","2020-03-11T00:27:28.294164","02 FEB 2022 - 13 APR 2022","1161 San Felipe Road
Building B
Whole Person Care
Hollister, CA 95023
831-637-9293
Volunteer Prepared Taxes","",13522.0,"English,Spanish","Community Service Workforce Development - Hollister","2022-03-20T00:00:43.42813",-121.400493,36.873456
"Bryan County","Georgia","13029",40.0,"United Way of the Coastal Empire, Inc.","Yes",13.0,29.0,4059.0,"Not Required","2020-02-25T16:47:04.506506","29 JAN 2022 - 15 APR 2022","1018 Camilla Drive
Pembroke, GA 31321
Volunteer Prepared Taxes","TUE 2:00PM-4:30PM
SAT 10:00AM-2:00PM",8090.0,"English","United Way Bryan Pembroke Library","2022-03-20T00:01:05.150653",-81.612271,32.146859
"Butts County","Georgia","13035",12.0,"United Way of Greater Atlanta","Yes","","","","","","","","","","","","","",""
"Camden County","Georgia","13039",8.0,"United Way of Camden County, Inc.","Yes",13.0,39.0,2252.0,"Not Required","2020-01-10T19:32:35.326767","31 JAN 2022 - 21 APR 2022","455 S Lee Street
Kingsland, GA 31548
Volunteer Prepared Taxes","MON 6:00PM-8:00PM
TUE 6:00PM-8:00PM
THU 6:00PM-8:00PM",4376.0,"English","Camden County VITA","2022-03-20T00:01:05.827453",-81.689356,30.795677
"Crawford County","Georgia","13079",26.0,"United Way of Central Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Early County","Georgia","13099",6.0,"Wiregrass United Way, Inc., Bainbridge-Decatur United Way","Yes",13.0,99.0,7186.0,"Required","2022-02-13T00:00:59.115698","31 JAN 2022 - 08 APR 2022","14415 Magnolia Street
Blakely, GA 39823
706-592-8237
Volunteer Prepared Taxes","",25417.0,"English","Early County Extension","2022-03-20T00:01:01.549144",-84.909476,31.389097
"Coffee County","Georgia","13069",42.0,"United Way of South Central Georgia, United Way of South Georgia, Inc., Heart of Georgia United Way","Yes","","","","","","","","","","","","","",""
"Coweta County","Georgia","13077",70.0,"United Way of Greater Atlanta, United Way of West Georgia, Inc.","Yes",13.0,77.0,1858.0,"Required","2020-01-10T19:32:32.066776","18 JAN 2022 - 31 OCT 2022","3121 E. Highway 34
Newnan, GA 30265
678-854-6839
Volunteer Prepared Taxes","",20375.0,"English,Spanish","Goodwill Newnan","2022-03-20T00:01:00.771178",-84.68143,33.4079
"Gilmer County","Georgia","13123",10.0,"United Way of White County, United Way of Northwest Georgia","Yes","","","","","","","","","","","","","",""
"Walton County","Georgia","13297",157.0,"Covington-Newton County United Way, Inc., United Way of Walton County, United Way of Northeast Georgia, United Way of Greater Atlanta","Yes","","","","","","","","","","","","","",""
"Wilkes County","Georgia","13317",3.0,"United Way of the Central Savannah River Area","Yes",13.0,317.0,2015.0,"Required","2020-01-10T19:32:33.327633","31 JAN 2022 - 08 APR 2022","23 E. Court Street
Washington, GA 30673
706-592-8237
Volunteer Prepared Taxes","",25474.0,"English,Spanish","UGA Extension Wilkes County","2022-03-20T00:01:02.841239",-82.738876,33.737887
"Dodge County","Georgia","13091",18.0,"Heart of Georgia United Way","Yes","","","","","","","","","","","","","",""
"Gordon County","Georgia","13129",17.0,"United Way of Bartow County, Inc., United Way of Gordon County","Yes","","","","","","","","","","","","","",""
"Cherokee County","Georgia","13057",276.0,"United Way of Greater Atlanta, United Way of Northwest Georgia, United Way of Forsyth County, Inc.","Yes","","","","","","","","","","","","","",""
"Fayette County","Georgia","13113",41.0,"United Way of Greater Atlanta","Yes","","","","","","","","","","","","","",""
"Lee County","Georgia","13177",32.0,"United Way of Southwest Georgia","Yes","","","","","","","","","","","","","",""
"Pickens County","Georgia","13227",37.0,"United Way of Gordon County, United Way of Northwest Georgia, United Way of Forsyth County, Inc.","Yes","","","","","","","","","","","","","",""
