STATEFP,COUNTYFP,AFFGEOID,GEOID,id,appointment_info,created_at,dates,details,hours,irs_id,languages,name,updated_at,longitude,latitude
53,033,0500000US53033,53033,562,Not Required,2020-01-10T19:32:21.03767,02 FEB 2022 - 21 APR 2022,"12525 28th Ave NE
Seattle, WA 98125
Volunteer Prepared Taxes","TUE 5:30PM-8:30PM
WED 5:30PM-8:30PM
THU 5:30PM-8:30PM",6042,English,Lake City Neighborhood Service Center,2022-03-20T00:00:47.359461,-122.297706,47.719714
19,017,0500000US19017,19017,6910,Required,2022-01-23T00:00:46.46341,10 FEB 2022 - 22 MAR 2022,"720 7th Ave SW
Tripoli, IA 50676
319-882-4275
Volunteer Prepared Taxes",,29724,English,Bremer County Extension VITA,2022-03-20T00:00:52.974791,-92.267434,42.802391
38,089,0500000US38089,38089,3396,Required,2020-02-25T16:46:50.331709,14 FEB 2022 - 15 APR 2022,"202 E Villard St
Dickinson, ND 58601
701-227-0131
Volunteer Prepared Taxes",,3001,English,Community Action Partnership Dickinson,2022-03-20T00:00:49.223532,-102.782565,46.878512
12,091,0500000US12091,12091,1804,Required,2020-01-10T19:32:31.607397,18 JAN 2022 - 15 APR 2022,"619-A Lovejoy Rd
Fort Walton Beach, FL 32548
850-684-5336
Volunteer Prepared Taxes",,23166,English,C2B Outreach Center,2022-03-20T00:01:00.211545,-86.660702,30.424337
12,091,0500000US12091,12091,5018,Required,2021-02-21T00:00:32.122216,17 JAN 2022 - 17 OCT 2022,"913-H Beal Pkwy NW
Appointment Only
Fort Walton Beach, FL 32547
850-243-7118
Volunteer Prepared Taxes",,18270,English,Goodwill Gulf Coast FWB,2022-03-20T00:01:00.222521,-86.638429,30.450462
12,091,0500000US12091,12091,1798,Required,2020-01-10T19:32:31.552534,07 FEB 2022 - 15 APR 2022,"3098 Airport Road
Crestview, FL 32539
850-689-5850
Volunteer Prepared Taxes",,24195,English,"VITA, IFAS / UF Okaloosa County Virtual Intake Site",2022-03-20T00:01:00.139678,-86.533313,30.794533
23,003,0500000US23003,23003,3093,Not Required,2020-01-10T19:32:42.479135,01 FEB 2022 - 12 APR 2022,"830 Main Street
Unit 4
Volunteer Preparation and Self Help
Presque Isle, ME 04769
866-811-5695
Volunteer Prepared Taxes","TUE 10:00AM-5:00PM
WED 12:00PM-5:00PM
SAT 10:00AM-4:00PM",17994,English,United Way of Aroostook VITA,2022-03-20T00:01:14.796615,-68.009846,46.701053
26,059,0500000US26059,26059,3848,Required,2020-02-25T16:46:59.309259,01 FEB 2022 - 14 APR 2022,"11 E Bacon Street
return visit may be necessary
Hillsdale, MI 49242
517-539-8325
Volunteer Prepared Taxes",,12324,English,CAA Hillsdale,2022-03-20T00:00:58.753962,-84.635968,41.919934
19,067,0500000US19067,19067,998,Required,2020-01-10T19:32:24.700253,01 MAR 2022 - 29 MAR 2022,"112 N Main Street
Charles City, IA 50616
641-228-1453
Volunteer Prepared Taxes",,23546,"English,Sign Language",ISU Extension - Floyd County,2022-03-20T00:00:52.689542,-92.679417,43.066668
46,035,0500000US46035,46035,7170,Required,2022-02-13T00:00:50.683003,08 FEB 2022 - 12 APR 2022,"1800 E Spruce Street
Mitchell, SD 57301
605-995-7120
Volunteer Prepared Taxes",,29497,English,Mitchell Technical College,2022-03-20T00:00:49.408487,-97.997567,43.687751
54,085,0500000US54085,54085,1993,Required,2020-01-10T19:32:33.142021,01 FEB 2022 - 14 APR 2022,"633 South Spring Street
Drop-Off Site.  Return Visit Required.
Harrisville, WV 26362
304-643-2332
Volunteer Prepared Taxes",,2789,English,Community Resources - Ritchie,2022-03-20T00:01:02.631581,-81.048855,39.206034
30,081,0500000US30081,30081,577,Required,2020-01-10T19:32:21.166346,01 FEB 2022 - 08 APR 2022,"501 N 1st Street
Hamilton, MT 59840
406-363-4631
Volunteer Prepared Taxes",,6421,English,Ravalli County FCU at Hamilton,2022-03-20T00:00:47.448739,-114.156264,46.251398
30,081,0500000US30081,30081,4693,Required,2021-01-31T00:00:18.232153,07 FEB 2022 - 08 APR 2022,"107 Main St.
Stevensville, MT 59870
406-523-3300
Volunteer Prepared Taxes",,28654,English,Clearwater CU Stevensville Branch,2022-03-20T00:00:47.494442,-114.092955,46.511857
19,135,0500000US19135,19135,4765,Required,2021-01-31T00:00:21.488639,01 FEB 2022 - 15 APR 2022,"203 Washington Avenue East
Albia, IA 52531
641-226-2744
Volunteer Prepared Taxes",,28925,English,UWMC Albia VITA Site,2022-03-20T00:00:52.518831,-92.805742,41.026197
51,590,0500000US51590,51590,2234,Required,2020-01-10T19:32:35.180966,31 JAN 2022 - 18 APR 2022,"211 Nordan Dr
Suite 1055
Danville, VA 24540
434-549-8220
Volunteer Prepared Taxes",,5219,English,Southside Community Action - Mobile,2022-03-20T00:01:05.601576,-79.397384,36.626633
51,590,0500000US51590,51590,2237,Required,2020-01-10T19:32:35.209754,27 JAN 2022 - 18 APR 2022,"211 Nordan Drive
Suite 1055
Danville, VA 24540
434-549-8220
Volunteer Prepared Taxes",,5217,English,Danville SCAP Office,2022-03-20T00:01:05.58985,-79.397384,36.626633
51,600,0500000US51600,51600,6811,Required,2022-01-09T00:00:46.141572,01 FEB 2022 - 15 APR 2022,"10455 Armstrong St
FAIRFAX, VA 22030
703-385-7880
Volunteer Prepared Taxes",,12274,English,Fairfax City Comm of Revenue,2022-03-20T00:01:07.984941,-77.307175,38.841336
05,097,0500000US05097,05097,3572,Not Required,2020-02-25T16:46:53.723123,25 JAN 2022 - 18 APR 2022,"3 Caddo Valley
Glenwood, AR 71943
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",27686,"English,Spanish",Southern Bancorp-Glenwood-Virtual,2022-03-20T00:00:53.041296,-93.583229,34.365895
05,097,0500000US05097,05097,3569,Not Required,2020-02-25T16:46:53.634769,25 JAN 2022 - 18 APR 2022,"506 Highway 270 East
Mount Ida, AR 71957
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
THU 9:00AM-4:00PM",27685,"English,Spanish",Southern Bancorp-Mount Ida-Virtual,2022-03-20T00:00:52.928724,-93.628301,34.552308
20,013,0500000US20013,20013,3462,Required,2020-02-25T16:46:51.264203,10 FEB 2022 - 07 APR 2022,"1803 Oregon St
Hiawatha, KS 66434
785-742-7152
Volunteer Prepared Taxes",,12541,English,Northeast Kansas Area Agency on Aging,2022-03-20T00:00:50.352027,-95.555528,39.851316
29,205,0500000US29205,29205,1046,Required,2020-01-10T19:32:25.103755,02 MAR 2022 - 13 APR 2022,"112 E Chestnut St
Shelbina, MO 63468
573-588-4403
Volunteer Prepared Taxes",,8024,English,UME MoTax Shelby County Senior Center,2022-03-20T00:00:53.201524,-92.040269,39.692914
06,053,0500000US06053,06053,166,Required,2020-01-10T19:32:17.711286,01 FEB 2022 - 31 DEC 2022,"315 El Camino Real
Greenfield, CA 93927
831-655-1334
Volunteer Prepared Taxes",,4589,English,Greenfield Library,2022-03-20T00:00:43.654873,-121.244887,36.322546
06,053,0500000US06053,06053,164,Required,2020-01-10T19:32:17.695865,05 FEB 2022 - 16 APR 2022,"930 Los Coches Drive
# 103
Soledad, CA 93960
831-757-3206
Volunteer Prepared Taxes",,1560,"Spanish,English",CET Soledad,2022-03-20T00:00:43.645405,-121.317806,36.415031
06,053,0500000US06053,06053,4659,Required,2021-01-31T00:00:16.416984,05 FEB 2022 - 09 APR 2022,"60 Garden Ct
#350
Monterey, CA 93940
831-757-3206
Volunteer Prepared Taxes",,28774,"English,Spanish",UWMC Monterey,2022-03-20T00:00:43.53255,-121.855247,36.58556
06,053,0500000US06053,06053,150,Required,2020-01-10T19:32:17.58801,01 FEB 2022 - 31 DEC 2022,"986 Hilby Avenue
Seaside, CA 93955
831-655-1334
Volunteer Prepared Taxes",,7123,English,Oldemeyer Senior Center,2022-03-20T00:00:43.510607,-121.845589,36.602526
06,053,0500000US06053,06053,3160,Required,2020-02-25T16:46:45.225863,01 FEB 2022 - 31 DEC 2022,"280 Dickman Avenue
Monterey, CA 93940
831-655-1334
Volunteer Prepared Taxes",,4185,English,SCHOLZE PARK CENTER,2022-03-20T00:00:43.464546,-121.899165,36.610736
06,053,0500000US06053,06053,141,Required,2020-01-10T19:32:17.518412,01 FEB 2022 - 31 DEC 2022,"700 Jewell Ave
Pacific Grove, CA 93950
831-655-1334
Volunteer Prepared Taxes",,4187,English,Sally Griffin Center,2022-03-20T00:00:43.43726,-121.918959,36.624697
06,053,0500000US06053,06053,155,Required,2020-01-10T19:32:17.626724,05 FEB 2022 - 09 APR 2022,"1752 East Alisal Street
Salinas, CA 93905
831-757-3206
Volunteer Prepared Taxes",,24589,"English,Spanish",Hartnell College Alisal Campus,2022-03-20T00:00:43.554213,-121.605111,36.673205
06,053,0500000US06053,06053,149,Required,2020-01-10T19:32:17.580358,01 FEB 2022 - 14 APR 2022,"307 Main Street
Suite 100
Salinas, CA 93901
831-757-3206
Volunteer Prepared Taxes",,26970,"English,Spanish",UWMC Salinas,2022-03-20T00:00:43.501557,-121.654794,36.673662
06,053,0500000US06053,06053,147,Not Required,2020-01-10T19:32:17.564743,03 FEB 2022 - 14 APR 2022,"156 Homstead Ave
Salinas, CA 93901
Volunteer Prepared Taxes",THU 5:30PM-8:30PM,15558,"English,Spanish",Hartnell College,2022-03-20T00:00:43.482674,-121.66463,36.67383
06,053,0500000US06053,06053,151,Required,2020-01-10T19:32:17.595832,01 FEB 2022 - 31 DEC 2022,"247 MAIN STREET
Salinas, CA 93901
831-655-1334
Volunteer Prepared Taxes",,7816,"English,Spanish",ALLIANCE ON AGING,2022-03-20T00:00:43.492164,-121.654985,36.674216
06,053,0500000US06053,06053,152,Not Required,2020-01-10T19:32:17.603651,04 FEB 2022 - 15 APR 2022,"615 Williams Road
Salinas, CA 93905
Volunteer Prepared Taxes",FRI 9:30AM-3:00PM,20096,"English,Spanish",Cesar Chavez Library - Salinas,2022-03-20T00:00:43.521353,-121.606764,36.679837
06,053,0500000US06053,06053,137,Required,2020-01-10T19:32:17.487688,12 FEB 2022 - 09 APR 2022,"190 Seaside Ave
Marina, CA 93933
831-757-3206
Volunteer Prepared Taxes",,17421,"English,Spanish",Marina Library Vita,2022-03-20T00:00:43.408541,-121.799102,36.692145
06,053,0500000US06053,06053,136,Required,2020-01-10T19:32:17.480025,01 FEB 2022 - 31 DEC 2022,"190 Seaside Circle
Marina, CA 93933
831-655-1334
Volunteer Prepared Taxes",,1558,English,Marina Library,2022-03-20T00:00:43.418252,-121.799102,36.692145
06,053,0500000US06053,06053,144,Not Required,2020-01-10T19:32:17.5416,02 FEB 2022 - 15 APR 2022,"24 EAST ALVIN DRIVE
Salinas, CA 93906
Volunteer Prepared Taxes",TUE 4:30PM-7:30PM,25510,"English,Spanish",CET - Salinas,2022-03-20T00:00:43.455059,-121.653292,36.707906
21,221,0500000US21221,21221,1404,Required,2020-01-10T19:32:28.193818,01 FEB 2022 - 15 APR 2022,"244 Main Street
Cadiz, KY 42211
270-886-6341
Volunteer Prepared Taxes",,5636,English,John L Street Library,2022-03-20T00:00:56.689199,-87.822429,36.867056
17,051,0500000US17051,17051,1263,Not Required,2020-01-10T19:32:27.015325,24 JAN 2022 - 18 APR 2022,"517 W. Gallatin Street
Vandalia, IL 62471
Volunteer Prepared Taxes","MON 9:00AM-4:00PM
TUE 9:00AM-4:00PM
WED 9:00AM-4:00PM
THU 9:00AM-4:00PM
FRI 9:00AM-4:00PM",1466,English,CEFS Fayette County Outreach,2022-03-20T00:00:55.298262,-89.096321,38.960707
27,013,0500000US27013,27013,907,Not Required,2020-01-10T19:32:23.912613,27 JAN 2022 - 14 APR 2022,"706 N. Victory Drive
Mankato, MN 56001
Volunteer Prepared Taxes",THU 3:30PM-9:00PM,7440,"English,Spanish",Minnesota Valley Action Counc,2022-03-20T00:00:52.019913,-93.969114,44.168067
27,013,0500000US27013,27013,4754,Required,2021-01-31T00:00:20.847717,03 FEB 2022 - 15 APR 2022,"720 S 2nd St
Mankato, MN 56001
507-386-5570
Volunteer Prepared Taxes",,28679,"English,Spanish,French",Bethlehem Lutheran Church - VITA,2022-03-20T00:00:52.011111,-93.995875,44.172578
23,031,0500000US23031,23031,3078,Required,2020-01-10T19:32:42.360165,24 JAN 2022 - 19 APR 2022,"6 Spruce Street
Sanford, ME 04073
207-324-5762
Volunteer Prepared Taxes",,2838,English,York County Community Action,2022-03-20T00:01:14.524521,-70.770664,43.442155
23,031,0500000US23031,23031,3085,Required,2020-01-10T19:32:42.415562,31 JAN 2022 - 19 APR 2022,"357 Elm St
Biddeford YCCAC
Biddeford, ME 04005
207-324-5762
Volunteer Prepared Taxes",,2830,English,York County CAP/Biddeford,2022-03-20T00:01:14.595725,-70.455122,43.493395
26,067,0500000US26067,26067,7160,Required,2022-02-06T00:00:50.281431,07 FEB 2022 - 18 APR 2022,"302 S Bridge St
Return visit may be necessary
Belding, MI 48809
800-887-1107
Volunteer Prepared Taxes",,29409,English,CAUW - UWMI Belding,2022-03-20T00:00:58.098977,-85.228733,43.095987
26,077,0500000US26077,26077,1521,Not Required,2020-01-10T19:32:29.289131,08 FEB 2022 - 13 APR 2022,"1601 South Burdick St
Kalamazoo, MI 49001
Volunteer Prepared Taxes","TUE 9:00AM-4:00PM
FRI 9:00AM-4:00PM",10345,English,Michigan Works Southwest,2022-03-20T00:00:57.760845,-85.58296,42.276016
26,077,0500000US26077,26077,3805,Required,2020-02-25T16:46:58.452825,10 FEB 2022 - 31 MAR 2022,"1301 E Main St
Kalamazoo, MI 49048
844-875-9211
Volunteer Prepared Taxes",,28002,English,Eastside Neighborhood Association,2022-03-20T00:00:57.796988,-85.564088,42.295769
26,121,0500000US26121,26121,6804,Required,2022-01-09T00:00:42.674119,01 FEB 2022 - 14 APR 2022,"2808 Sanford Street
Muskegon, MI 49444
231-733-1155
Volunteer Prepared Taxes",,24566,English,Muskegon Heights Branch Library,2022-03-20T00:00:56.971937,-86.245967,43.200909
26,121,0500000US26121,26121,6935,Required,2022-01-23T00:00:49.771617,13 APR 2022 - 13 APR 2022,"316 West Webster Ave
Muskegon, MI 49440
231-722-7871
Volunteer Prepared Taxes",,29626,English,Hackley Public Library,2022-03-20T00:00:56.960093,-86.251636,43.23367
26,121,0500000US26121,26121,1442,Required,2020-01-10T19:32:28.493513,01 FEB 2022 - 14 APR 2022,"271 E. Apple Ave.
Muskegon, MI 49442
231-733-1155
Volunteer Prepared Taxes",,5667,English,Goodwill Industries of W MI Corporate,2022-03-20T00:00:56.989255,-86.237279,43.234271
26,121,0500000US26121,26121,6940,Required,2022-01-23T00:00:49.932516,02 FEB 2022 - 13 APR 2022,"5428 E Apple Ave
Muskegon, MI 49442
231-722-7871
Volunteer Prepared Taxes",,29628,English,Egelston Branch Library,2022-03-20T00:00:57.23225,-86.111658,43.234811
26,121,0500000US26121,26121,1448,Required,2020-01-10T19:32:28.547667,04 FEB 2022 - 15 APR 2022,"1903 Marquette Ave
Muskegon, MI 49442
231-733-1155
Volunteer Prepared Taxes",,18378,English,Baker College,2022-03-20T00:00:57.080769,-86.196379,43.245097
26,121,0500000US26121,26121,1449,Required,2020-01-10T19:32:28.555759,02 FEB 2022 - 13 APR 2022,"221 S Quarterline Rd
Muskegon, MI 49442
231-733-1155
Volunteer Prepared Taxes",,26822,English,Muskegon Community College,2022-03-20T00:00:57.089656,-86.193859,43.249335
27,065,0500000US27065,27065,3557,Required,2020-02-25T16:46:53.3413,25 JAN 2022 - 12 APR 2022,"1700 East Maple Avenue
Mora, MN 55051
320-679-1800
Volunteer Prepared Taxes",,27501,English,Lakes and Pines Mobile,2022-03-20T00:00:52.583096,-93.266192,45.880522
27,065,0500000US27065,27065,984,Required,2020-01-10T19:32:24.589408,26 JAN 2022 - 13 APR 2022,"1700 Maple Ave East
Mora, MN 55051
320-679-1800
Volunteer Prepared Taxes",,10269,English,Lakes and Pines Mora,2022-03-20T00:00:52.574111,-93.266192,45.880522
04,015,0500000US04015,04015,6850,Required,2022-01-23T00:00:41.791894,01 FEB 2022 - 15 MAY 2022,"450 Acoma Blvd S
Lake Havasu Senior Center
Lake Havasu City, AZ 86406
928-453-0715
Volunteer Prepared Taxes",,29499,English,Senior Tax Aid,2022-03-20T00:00:45.950464,-114.310777,34.467105
04,015,0500000US04015,04015,3269,Required,2020-02-25T16:46:47.645076,01 FEB 2022 - 15 APR 2022,"145 Lake Havasu Ave N
Lake Havasu City, AZ 86403
877-855-8318
Volunteer Prepared Taxes",,23516,English,River Cities United Way - Lake Havasu,2022-03-20T00:00:45.928299,-114.347277,34.477719
04,015,0500000US04015,04015,6797,Not Required,2022-01-09T00:00:39.357208,01 FEB 2022 - 14 APR 2022,"2380 Suddenlink Way
Suddenlink Community Center
For Appointments call (928) 768-5976
Bullhead City, AZ 86442
Volunteer Prepared Taxes","MON 8:00AM-1:00PM
TUE 8:00AM-1:00PM
THU 8:00AM-1:00PM",28588,"English,Spanish",Bullhead City VITA/TCE,2022-03-20T00:00:45.875288,-114.59604,35.09907
04,015,0500000US04015,04015,3267,Required,2020-02-25T16:46:47.623072,01 FEB 2022 - 15 APR 2022,"2202 Hualapai Mountain Road #203
Kingman, AZ 86401
877-855-8318
Volunteer Prepared Taxes",,23514,English,River Cities United Way - Kingman,2022-03-20T00:00:45.910681,-114.031381,35.194076
18,043,0500000US18043,18043,1555,Required,2020-01-10T19:32:29.563154,27 JAN 2022 - 18 APR 2022,"1307 E. Elm Street
New Albany, IN 47150
812-590-4064
Volunteer Prepared Taxes",,14365,English,St Johns United Presbyterian Church,2022-03-20T00:00:58.228534,-85.811785,38.291526
46,007,0500000US46007,46007,4720,Required,2021-01-31T00:00:19.178424,31 JAN 2022 - 31 DEC 2022,"101 Main St.
Martin, SD 57551
605-348-1460
Volunteer Prepared Taxes",,29003,English,Bennett County Public Library-Ad Hoc,2022-03-20T00:00:49.196868,-101.73187,43.175087
39,083,0500000US39083,39083,3962,Required,2020-02-25T16:47:01.741038,25 JAN 2022 - 14 APR 2022,"305 East High Street
Mount Vernon, OH 43050
740-397-5721
Volunteer Prepared Taxes",,27692,English,"United Way of Knox County Ohio, Inc.",2022-03-20T00:01:00.817397,-82.479916,40.393346
04,007,0500000US04007,04007,6868,Required,2022-01-23T00:00:42.66402,29 JAN 2022 - 18 APR 2022,"HWY 70 and Moonbase Rd
PO Box 740
Peridot, AZ 85542
928-475-2346
Volunteer Prepared Taxes",,6370,English,CCS San Carlos Housing Authority,2022-03-20T00:00:47.475273,-110.395009,33.667607
37,135,0500000US37135,37135,7194,Required,2022-02-20T00:00:50.650097,26 FEB 2022 - 09 APR 2022,"201 West Weaver Street
Carrboro, NC 27510
919-945-0132
Volunteer Prepared Taxes",,29889,"Spanish,English",El Centro Hispano (Carrboro),2022-03-20T00:01:06.500916,-79.073435,35.911171
37,135,0500000US37135,37135,2309,Required,2020-01-10T19:32:35.784852,03 FEB 2022 - 14 APR 2022,"2551 Homestead Road
Chapel Hill, NC 27516
919-245-4242
Volunteer Prepared Taxes",,3150,English,SEYMOUR CENTER,2022-03-20T00:01:06.489846,-79.064255,35.951394
37,135,0500000US37135,37135,2301,Required,2020-01-10T19:32:35.720641,05 FEB 2022 - 13 APR 2022,"103 Meadowlands Drive
Hillsborough, NC 27278
919-245-4242
Volunteer Prepared Taxes",,7346,English,Passmore Senior Center,2022-03-20T00:01:06.382371,-79.077615,36.063023
46,079,0500000US46079,46079,747,Not Required,2020-01-10T19:32:22.545841,24 JAN 2022 - 15 APR 2022,"111 N Van Eps
Madison, SD 57042
Volunteer Prepared Taxes","MON 8:00AM-4:00PM
TUE 8:00AM-4:00PM
WED 8:00AM-4:00PM
THU 8:00AM-4:00PM
FRI 8:00AM-4:00PM",5291,English,ICAP-Madison,2022-03-20T00:00:49.762171,-97.115359,44.005133
51,690,0500000US51690,51690,2199,Required,2020-01-10T19:32:34.898623,18 JAN 2022 - 18 APR 2022,"10 Liberty St
Martinsville, VA 24112
276-403-5976
Volunteer Prepared Taxes",,7290,"English,Spanish",UNITED WAY PROSPERITY CENTER,2022-03-20T00:01:05.026454,-79.872335,36.692937
56,007,0500000US56007,56007,4707,Required,2021-01-31T00:00:18.57878,04 FEB 2022 - 01 APR 2022,"215 West Buffalo Street
Rawlins, WY 82301
307-710-1022
Volunteer Prepared Taxes",,9288,"English,Spanish",Carbon County Library VITA,2022-03-20T00:00:48.0675,-107.237009,41.789317
06,019,0500000US06019,06019,169,Required,2020-01-10T19:32:17.734804,02 FEB 2022 - 13 APR 2022,"115 Belmont Ave
Mendota, CA 93640
866-559-4211
Volunteer Prepared Taxes",,26318,"English,Spanish",UWFM Mendota Mobile VITA Site,2022-03-20T00:00:43.677989,-120.371197,36.747586
06,019,0500000US06019,06019,3173,Required,2020-02-25T16:46:45.499199,01 FEB 2022 - 14 APR 2022,"5070 E Kings Canyon Rd
Fresno, CA 93727
866-559-4211
Volunteer Prepared Taxes",,27756,"English,Spanish",UWFM Cesar Chavez VITA,2022-03-20T00:00:43.733902,-119.781519,36.768104
06,019,0500000US06019,06019,6829,Required,2022-01-23T00:00:39.687411,01 FEB 2022 - 18 APR 2022,"2120 N Winery Ave Unit 3
Fresno, CA 93703
866-559-4211
Volunteer Prepared Taxes",,31011,"English,Spanish",UWFM Focus Forwad VITA,2022-03-20T00:00:43.772204,-119.731782,36.769456
06,019,0500000US06019,06019,3174,Required,2020-02-25T16:46:45.507409,04 FEB 2022 - 15 APR 2022,"5240 N Maple Avenue
PB-133 (Peters Bldg)
Fresno, CA 93740
866-559-4211
Volunteer Prepared Taxes",,23653,"English,Spanish",CSUF VITA,2022-03-20T00:00:43.743905,-119.745196,36.810529
06,019,0500000US06019,06019,182,Required,2020-01-10T19:32:17.840561,05 FEB 2022 - 09 APR 2022,"1940 E Front Street
Suite 200
Selma, CA 93662
866-559-4211
Volunteer Prepared Taxes",,25586,"English,Spanish",UWFM CYS Selma VITA,2022-03-20T00:00:43.837865,-119.612103,36.567419
06,019,0500000US06019,06019,6830,Required,2022-01-23T00:00:39.75127,03 FEB 2022 - 17 APR 2022,"995 N Reed Ave
Reedley, CA 93654
866-559-4211
Volunteer Prepared Taxes",,31009,"English,Spanish",UWFM Reedley College VITA,2022-03-20T00:00:43.855888,-119.457714,36.605945
06,019,0500000US06019,06019,181,Required,2020-01-10T19:32:17.832761,01 FEB 2022 - 14 APR 2022,"3417 W Shaw Ave
Fresno, CA 93711
866-559-4211
Volunteer Prepared Taxes",,5726,"English,Spanish",UWFM Valley Center VITA,2022-03-20T00:00:43.828528,-119.544648,36.701632
06,019,0500000US06019,06019,176,Required,2020-01-10T19:32:17.789202,01 FEB 2022 - 12 APR 2022,"1550 E Rev. Chester Riggins Ave.
Fresno, CA 93706
866-559-4211
Volunteer Prepared Taxes",,14406,"English,Spanish",UWFM St. Rest Baptist Church VITA,2022-03-20T00:00:43.753036,-119.792475,36.71784
